Unnamed: 0,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
587.0,CA,33.97279,-118.427578,90094.0,c:3288,Playa Vista,Playa Vista CA 90094,WebVisible,0.0,1/1/2001,10/1/2011,9/1/2005,2/11/2010,4.6685,9.1178,9.753400000000001,12.8027,33.0,3.0,37000000.0,4.0,CA,1.0,0.0,0.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:3288,0.0,0.0,1.0,1.0,1.0,0.0,1.3333000000000002,1.0,closed
7.0,CA,37.798318099999996,-122.4000032,94111.0,c:10179,San Francisco,,GoodGuide,1.0,12/1/2007,,1/19/2009,8/26/2011,1.137,3.737,2.463,3.2164,14.0,3.0,14229998.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:10179,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,acquired
596.0,CA,37.320309,-122.05004000000001,95014.0,c:33869,Cupertino,Cupertino CA 95014,ViVu,1.0,1/1/2009,,9/21/2009,6/9/2011,0.7205,2.4356,0.7671,2.7918000000000003,7.0,2.0,3000000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,messaging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:33869,0.0,0.0,1.0,1.0,0.0,0.0,2.5,1.0,acquired
356.0,NY,40.730646,-73.986614,10013.0,c:21528,New York,New York NY 10013,avVenta,1.0,1/1/2005,,1/14/2009,1/14/2009,4.0384,4.0384,6.0027,6.0027,10.0,1.0,20000000.0,1.0,NY,0.0,1.0,0.0,0.0,0.0,advertising,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c:21528,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,acquired
542.0,RI,51.43247,-2.6642129999999997,2906.0,c:30820,Providence,Providence RI 2906,DiJiPOP,1.0,11/1/2008,,8/1/2009,12/6/2010,0.7479,2.0959000000000003,1.6548,2.0959000000000003,6.0,2.0,2000000.0,3.0,RI,0.0,0.0,0.0,0.0,1.0,advertising,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c:30820,0.0,1.0,0.0,0.0,0.0,0.0,1.5,1.0,acquired
443.0,DC,38.897976,-77.028561,20005.0,c:25782,Washington,,Layer 7 Technologies,1.0,1/1/2003,,10/26/2006,2/2/2009,3.8192000000000004,6.0932,9.0055,9.7726,3.0,2.0,19900000.0,2.0,DC,0.0,0.0,0.0,0.0,1.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:25782,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,acquired
487.0,CA,37.781689,-122.391061,94107.0,c:278,San Francisco,,DeliveryEdge,0.0,9/1/2006,4/1/2009,12/1/2007,12/1/2007,1.2493,1.2493,2.589,2.589,6.0,1.0,1500000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,ecommerce,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,c:278,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,closed
1050.0,CA,37.779281,-122.419236,94105.0,c:75500,San Francisco,San Francisco CA 94105,Solmentum,0.0,7/1/2009,11/9/2011,7/1/2009,7/1/2009,0.0,0.0,1.2521,1.2521,4.0,1.0,325000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,cleantech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:75500,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,closed
1009.0,CA,37.787248999999996,-122.3990501,94105.0,c:67806,San Francisco,,Pipewise,0.0,9/1/2010,10/1/2012,2/17/2011,2/17/2011,0.463,0.463,1.2795,1.8192000000000002,16.0,1.0,3500000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:67806,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,closed
55.0,WA,47.602872999999995,-122.33613199999999,98104.0,c:1212,Seattle,,GridNetworks,0.0,1/1/2004,8/17/2012,1/1/2006,5/20/2008,2.0027,4.3863,1.5836000000000001,4.191800000000001,7.0,4.0,30000000.0,2.0,WA,0.0,0.0,0.0,0.0,1.0,network_hosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:1212,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,closed
560.0,CA,39.783730000000006,-100.445882,94043-1107,c:31754,Mountain View,Mountain View CA 94043-1107,MAP Pharmaceuticals,1.0,1/1/2003,,3/28/2007,3/28/2007,4.2384,4.2384,,,1.0,1.0,50000000.0,0.0,CA,1.0,0.0,0.0,0.0,0.0,biotech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,c:31754,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,acquired
429.0,NY,40.745003,-73.98322900000001,10016.0,c:25307,New York,,"ORCA, Inc.",1.0,1/1/2008,,6/21/2009,6/21/2009,1.4712,1.4712,1.0027000000000001,1.4712,5.0,1.0,2000000.0,2.0,NY,0.0,1.0,0.0,0.0,0.0,ecommerce,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,c:25307,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,acquired
307.0,CA,37.52845000000001,-122.26372099999999,94065.0,c:1870,Redwood City,,Amobee,1.0,5/1/2005,,11/1/2006,3/1/2011,1.5041,5.8356,6.1699,8.3534,25.0,6.0,72000000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,advertising,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c:1870,1.0,0.0,1.0,1.0,1.0,1.0,2.3333,1.0,acquired
475.0,CA,34.045919,-118.16525000000001,91754.0,c:27285,Monterey Park,,KOTURA,1.0,1/1/2004,,9/7/2005,11/5/2009,1.6849,5.8493,8.4219,8.4219,4.0,3.0,27690547.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,cleantech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:27285,0.0,0.0,0.0,1.0,1.0,1.0,4.5,1.0,acquired
837.0,TX,33.068275,-96.711101,75023.0,c:48640,Plano,Plano TX 75023,Auvitek International,0.0,3/1/2004,2/20/2011,5/9/2006,5/9/2006,2.189,2.189,,,32.0,1.0,9000000.0,0.0,TX,0.0,0.0,0.0,1.0,0.0,semiconductor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:48640,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,closed
305.0,CA,37.287285,-121.942932,94041.0,c:18470,Mountain View,,Outright,1.0,6/1/2008,,11/1/2008,11/18/2009,0.4192,1.4658,3.1315,4.1370000000000005,12.0,2.0,7500000.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:18470,0.0,0.0,1.0,0.0,0.0,0.0,3.5,1.0,acquired
354.0,TX,30.271393,-97.748623,78701.0,c:21395,Austin,,Phurnace Software,1.0,1/1/2007,,9/11/2007,7/1/2008,0.6932,1.4986000000000002,3.4164000000000003,3.4164000000000003,9.0,2.0,10000000.0,1.0,TX,0.0,0.0,0.0,1.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:21395,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,acquired
426.0,CA,34.142973,-118.140553,91105.0,c:25132,Pasadena,,FastSoft,1.0,1/1/2006,,6/11/2007,9/4/2012,1.4411,6.6795,2.0,2.0,7.0,4.0,5965000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:25132,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,acquired
1032.0,CA,37.465644999999995,-121.93220199999999,94538.0,c:72,Fremont,,GrandCentral,1.0,4/1/2006,,1/1/2006,1/1/2006,-0.2466,-0.2466,-0.4082,7.4548000000000005,9.0,1.0,4000000.0,4.0,CA,1.0,0.0,0.0,0.0,0.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:72,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,acquired
261.0,MI,42.548007999999996,-83.214753,48025.0,c:17429,Bingham Farms,,Speedshape,0.0,1/1/2003,8/1/2013,2/20/2008,2/20/2008,5.1397,5.1397,7.0055000000000005,7.0055000000000005,2.0,1.0,5000000.0,1.0,MI,0.0,0.0,0.0,0.0,1.0,advertising,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c:17429,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,closed
838.0,CA,37.32052,-121.948399,95128.0,c:487,San Jose,,BlueLithium,1.0,1/1/2004,,2/1/2005,2/1/2005,1.0877000000000001,1.0877000000000001,5.0959,7.3863,15.0,1.0,11500000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,advertising,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c:487,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,acquired
707.0,IL,41.875555,-87.624421,60657.0,c:40665,Chicago,Chicago IL 60657,Media Chaperone,0.0,1/1/2009,6/1/2013,1/14/2010,2/24/2011,1.0356,2.1479,1.5808,1.5808,2.0,2.0,1050000.0,1.0,IL,0.0,0.0,0.0,0.0,1.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:40665,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,closed
523.0,NY,40.7566658,-73.9827553,10036.0,c:2972,New York,,Giant Realm,1.0,1/1/2007,,3/1/2008,5/8/2008,1.1644,1.3507,1.3507,3.3315,13.0,2.0,5500000.0,2.0,NY,0.0,1.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:2972,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,acquired
303.0,PA,39.951311,-75.169522,10011.0,c:1832,Philadelphia,,Invite Media,1.0,2/1/2007,,12/1/2007,12/1/2009,0.8301000000000001,2.8329,1.0877000000000001,3.337,17.0,3.0,5000000.0,4.0,PA,0.0,0.0,0.0,0.0,1.0,advertising,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c:1832,0.0,1.0,1.0,0.0,0.0,0.0,1.6667,1.0,acquired
529.0,CA,37.406914,-122.09037000000001,94043.0,c:30173,Mountain View,Mountain View CA 94043,UpMo,0.0,1/1/2011,7/1/2013,12/13/2009,8/17/2011,-1.0521,0.6247,-1.3589,1.663,11.0,2.0,3700000.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:30173,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,closed
267.0,CA,36.9397206,-121.7768449,95019-2901,c:17512,Freedom,,Appscio,0.0,1/1/2006,1/1/2011,3/20/2007,1/3/2009,1.2137,3.0082,,,4.0,2.0,7000000.0,0.0,CA,1.0,0.0,0.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:17512,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,closed
1098.0,MA,42.375219,-71.056101,2129.0,c:833,Boston,,Eons,0.0,1/1/2005,5/17/2012,4/1/2006,3/1/2007,1.2466000000000002,2.1616,2.0,3.8137000000000003,14.0,2.0,32000000.0,4.0,MA,0.0,0.0,1.0,0.0,0.0,network_hosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:833,0.0,0.0,1.0,1.0,0.0,0.0,3.5,1.0,closed
971.0,MA,42.358821999999996,-71.10432899999999,2142.0,c:615,Cambridge,,LocaModa,1.0,1/1/2007,,9/18/2007,3/25/2011,0.7123,4.2301,2.6685000000000003,3.0575,8.0,3.0,7900000.0,2.0,MA,0.0,0.0,1.0,0.0,0.0,advertising,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c:615,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,acquired
258.0,CA,37.392443,-122.07251699999999,94110.0,c:1731,San Francisco,,Meraki,1.0,4/1/2006,,12/1/2006,7/10/2012,0.6685,6.2795000000000005,2.7945,7.4493,16.0,5.0,80000000.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,network_hosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:1731,0.0,1.0,1.0,1.0,1.0,1.0,2.25,1.0,acquired
693.0,TX,30.280147999999997,-97.74990799999999,78701.0,c:39755,Austin,Austin TX 78701,MPOWER Mobile,0.0,1/1/2005,6/8/2012,10/28/2009,10/28/2009,4.8247,4.8247,0.2466,0.2466,1.0,1.0,5000000.0,1.0,TX,0.0,0.0,0.0,1.0,0.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:39755,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,closed
89.0,WA,47.638456,-122.35696499999999,98109.0,c:134,Seattle,,Haute Secure,1.0,1/1/2006,,1/1/2007,3/9/2009,1.0,3.1863,2.4301,7.624700000000001,5.0,2.0,2100000.0,3.0,WA,0.0,0.0,0.0,0.0,1.0,security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:134,0.0,1.0,1.0,0.0,0.0,0.0,1.5,1.0,acquired
984.0,MD,39.116333,-77.181307,20814.0,c:6313,Bethesda,,Intelliworks,1.0,12/1/2004,,2/14/2005,4/24/2009,0.20550000000000002,4.3973,3.4164000000000003,3.4164000000000003,6.0,4.0,22250000.0,1.0,MD,0.0,0.0,0.0,0.0,1.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:6313,0.0,0.0,1.0,1.0,1.0,1.0,2.5,1.0,acquired
27.0,OR,45.520247,-122.674195,97209.0,c:107746,Portland,Portland OR 97209,Meridian,1.0,3/1/2011,,9/14/2011,8/30/2012,0.5397000000000001,1.5014,-14.1699,2.2082,6.0,2.0,1975000.0,2.0,OR,0.0,0.0,0.0,0.0,1.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:107746,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,acquired
437.0,NY,40.723652,-73.985281,10016.0,c:2566,New York,,Kluster,1.0,1/1/2008,,1/1/2008,1/1/2008,0.0,0.0,3.5918,4.326,0.0,1.0,1000000.0,2.0,NY,0.0,1.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:2566,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,acquired
827.0,PA,40.602205999999995,-75.471279,18106.0,c:47440,Allentown,Allentown PA 18106,International Battery,0.0,1/1/2008,3/1/2013,5/6/2010,5/6/2010,2.3452,2.3452,,,0.0,1.0,35000000.0,0.0,PA,0.0,0.0,0.0,0.0,1.0,cleantech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:47440,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,closed
770.0,NY,37.480999,-122.173887,10016.0,c:44,New York,,Jingle Networks,1.0,9/1/2005,,10/1/2005,12/28/2009,0.08220000000000001,4.326,3.6630000000000003,5.611,12.0,7.0,88651133.0,5.0,NY,0.0,1.0,0.0,0.0,0.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:44,1.0,1.0,1.0,1.0,1.0,1.0,3.1667,1.0,acquired
536.0,MA,42.5656454,-71.3222696,01862-2000,c:30527,North Billerica,,SemEquip,1.0,1/1/2000,,8/4/2005,8/4/2005,5.5945,5.5945,,,3.0,1.0,26000000.0,0.0,MA,0.0,0.0,1.0,0.0,0.0,semiconductor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:30527,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,acquired
1096.0,CA,34.054935,-118.24447599999999,90017.0,c:83176,Los Angeles,Los Angeles CA 90017,ItsGoinOn,0.0,5/1/2010,11/1/2011,1/1/2011,1/1/2011,0.6712,0.6712,0.0,0.7562,3.0,1.0,100000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,games_video,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,c:83176,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,closed
343.0,CO,39.750152,-104.996438,80202.0,c:20488,Denver,Denver CO 80202,mSnap,1.0,6/1/2005,,6/1/2006,6/1/2006,1.0,1.0,3.811,4.917800000000001,6.0,1.0,5000000.0,3.0,CO,0.0,0.0,0.0,0.0,1.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:20488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,acquired
412.0,GA,34.062588,-84.16923000000001,30097.0,c:24570,Duluth,,Biofisica,0.0,1/1/2000,4/26/2012,10/31/2006,4/21/2008,6.8356,8.3096,,,5.0,2.0,7300000.0,0.0,GA,0.0,0.0,0.0,0.0,1.0,biotech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,c:24570,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,closed
344.0,CA,37.406914,-122.09037000000001,94043.0,c:20506,Mountain View,Mountain View CA 94043,Ardian,1.0,1/1/2003,,1/1/2005,3/23/2009,2.0027,6.2274,4.0027,10.761600000000001,8.0,3.0,64080000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,biotech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,c:20506,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,acquired
1016.0,RI,51.43247,-2.6642129999999997,2903.0,c:69279,Providence,Providence RI 2903,Tracelytics,1.0,7/1/2010,,11/3/2011,3/22/2012,1.3425,1.726,-0.08220000000000001,1.7205000000000001,8.0,2.0,5800000.0,2.0,RI,0.0,0.0,0.0,0.0,1.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:69279,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,acquired
389.0,CA,37.791388,-122.39214799999999,94105.0,c:23192,San Francisco,,Canopy Financial,0.0,1/1/2004,8/27/2009,1/1/2008,10/1/2009,4.0027,5.7534,5.9233,6.0,6.0,4.0,89500000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:23192,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,closed
661.0,CA,37.788481999999995,-122.409173,94102.0,c:38,San Francisco,,Kyte,1.0,12/1/2006,,7/1/2007,3/1/2012,0.5808,5.2521,3.0877000000000003,4.1699,11.0,4.0,23350000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,games_video,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,c:38,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,acquired
1042.0,MA,42.393662,-71.255855,2451.0,c:7376,Waltham,,Ounce Labs,1.0,10/1/2002,,6/8/2006,9/16/2008,3.6877,5.9644,,,7.0,2.0,13500000.0,0.0,MA,0.0,0.0,1.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:7376,1.0,0.0,0.0,0.0,1.0,0.0,2.5,1.0,acquired
185.0,MA,42.496514999999995,-71.480233,1719.0,c:16070,Boxborough,,Crossbeam Systems,1.0,1/1/2000,,5/8/2007,2/14/2008,7.353400000000001,8.126,11.0329,11.057500000000001,13.0,2.0,24500000.0,2.0,MA,0.0,0.0,1.0,0.0,0.0,security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:16070,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.0,acquired
890.0,CA,37.534538,-122.252466,94065.0,c:53814,Redwood City,Redwood City CA 94065,PacketHop,0.0,1/1/2002,1/4/2013,8/8/2005,8/8/2005,3.6027,3.6027,3.0027,3.0027,2.0,1.0,10000000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,public_relations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:53814,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,closed
891.0,UT,40.767013,-111.89043099999999,84124.0,c:53831,Salt Lake City,Salt Lake City UT 84124,Inaura,0.0,1/1/2007,7/19/2012,1/6/2005,1/6/2005,-1.9863000000000002,-1.9863000000000002,,,3.0,1.0,8500000.0,0.0,UT,0.0,0.0,0.0,0.0,1.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:53831,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,closed
405.0,TX,30.161661,-95.471256,77380.0,c:24040,The Woodlands,,DynaPump,0.0,1/1/1992,11/12/2011,5/29/2008,5/29/2008,16.4192,16.4192,,,0.0,1.0,6000000.0,0.0,TX,0.0,0.0,0.0,1.0,0.0,cleantech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:24040,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,closed
708.0,CA,37.424298,-122.139809,94306.0,c:40762,Palo Alto,Palo Alto CA 94306,Immunet Corporation,1.0,7/1/2008,,11/1/2009,11/1/2009,1.337,1.337,1.3479,1.3479,3.0,1.0,2000000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:40762,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,acquired
1049.0,TX,30.280147999999997,-97.74990799999999,78701.0,c:75008,Austin,Austin TX 78701,CopperEgg Corporation,1.0,6/1/2010,,7/12/2011,5/8/2012,1.1123,1.937,0.0,1.1123,3.0,2.0,4100000.0,2.0,TX,0.0,0.0,0.0,1.0,0.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:75008,0.0,0.0,1.0,0.0,0.0,0.0,1.5,1.0,acquired
330.0,CA,37.400470000000006,-122.072981,94041.0,c:197,Mountain View,,Wink,1.0,8/19/2004,,1/1/2005,1/1/2005,0.3699,0.3699,1.9507,8.3178,5.0,1.0,6200000.0,4.0,CA,1.0,0.0,0.0,0.0,0.0,search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:197,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,acquired
544.0,CA,37.767575,-122.41115699999999,94103.0,c:3087,San Francisco,,PopularMedia,1.0,1/1/2003,,2/1/2007,7/28/2008,4.0877,5.5753,4.0027,4.0027,8.0,2.0,12250000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,advertising,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c:3087,0.0,0.0,0.0,1.0,1.0,0.0,2.5,1.0,acquired
383.0,CA,37.779281,-122.419236,94105.0,c:23098,San Francisco,San Francisco CA 94105,Miyowa,1.0,4/14/2003,,9/4/2006,5/8/2008,3.3945000000000003,5.0712,5.7233,8.734200000000001,3.0,2.0,11725600.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:23098,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,acquired
802.0,MA,42.504816999999996,-71.195611,1803.0,c:45792,Burlington,Burlington MA 1803,Intrusic,0.0,1/1/2001,2/19/2007,4/25/2005,10/30/2006,4.3151,5.8301,,,1.0,2.0,16000000.0,0.0,MA,0.0,0.0,1.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:45792,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,closed
646.0,WA,47.603832,-122.330062,98103.0,c:37215,Seattle,Seattle WA 98103,Dashwire,1.0,8/11/2006,,1/31/2009,12/28/2010,2.4767,4.3836,3.3945000000000003,4.9863,10.0,3.0,5056559.0,2.0,WA,0.0,0.0,0.0,0.0,1.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:37215,1.0,0.0,1.0,0.0,0.0,0.0,1.6667,1.0,acquired
552.0,CA,37.780882999999996,-122.395257,94107.0,c:314,San Francisco,,Reddit,1.0,1/1/2005,,6/1/2005,6/1/2005,0.4137,0.4137,6.8329,8.874,9.0,1.0,100000.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:314,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,acquired
697.0,CA,37.779281,-122.419236,94108.0,c:3991,San Francisco,San Francisco CA 94108,Pure Digital Technologies,1.0,9/1/2001,,1/1/2004,8/18/2008,2.3342,6.9671,4.0027,8.301400000000001,11.0,3.0,68200000.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,hardware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:3991,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,acquired
239.0,CA,37.789429,-122.276524,94501.0,c:16892,Alameda,Alameda CA 94501,Voxify,1.0,1/1/2001,,2/1/2005,4/21/2010,4.0877,9.3068,6.0027,6.0027,5.0,3.0,33000000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:16892,1.0,0.0,0.0,1.0,0.0,1.0,3.6667,1.0,acquired
672.0,NC,35.986906,-78.89671799999999,27701.0,c:38460,Durham,Durham NC 27701,EvoApp,0.0,1/1/2009,1/1/2013,10/15/2010,4/20/2012,1.7863,3.3014,2.0822000000000003,2.3288,8.0,3.0,3352194.0,2.0,NC,0.0,0.0,0.0,0.0,1.0,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:38460,0.0,1.0,1.0,0.0,0.0,0.0,9.5,0.0,closed
996.0,NY,40.750519,-73.993494,10001.0,c:64959,New York,New York NY 10001,Visual Revenue,1.0,3/1/2010,,7/28/2011,1/26/2012,1.4082000000000001,1.9068,-0.16160000000000002,1.8384,5.0,2.0,2212000.0,2.0,NY,0.0,1.0,0.0,0.0,0.0,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:64959,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,acquired
